conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.75247953311318E+018,Tue Jan 30 23:59:59 +0000 2024,20,@merseysideliv @strike_bravo_b Yes pemerataan itu urusan di atas meja. Mana-mana yang mau dijadikan prioritas bisa ditentukan dari mana saja. Coba saja biaya IKN kemarin jadi bantuan ke daerah-daerah bisa dapat berapa panjang jalan atau berapa saluran iri,1.75248181888731E+018,,merseysideliv,in,,0,1,3,https://x.com/b1210/status/1752481818887311611,49854381,b1210
1.7523258166615E+018,Tue Jan 30 23:59:32 +0000 2024,0,@UGM_FESS IKN bakala di lanjutin tapi untuk keperluan lain soalnya masih banyak yang lebih urgent,1.75248170545649E+018,,UGM_FESS,in,,0,0,0,https://x.com/susutradaraan/status/1752481705456493047,1.24243091790732E+018,susutradaraan
1.7523258166615E+018,Tue Jan 30 23:57:28 +0000 2024,1,@UGM_FESS Lebih takut makin banyak anggaran kebuanh buat proyek mercusuar ga sih? Bikin masjid di IKN aja hampir 1T.,1.75248118358858E+018,,UGM_FESS,in,,0,2,0,https://x.com/logikakalsehat/status/1752481183588585775,1.63990301435718E+018,logikakalsehat
1.75244961547406E+018,Tue Jan 30 23:56:20 +0000 2024,1,@PuteriSrimaya Syukur alhamdulillah rezeki cik PutriSriMaya...Alah biasa sajer cik PutriSriMaya semlm masak ikn pari asam pedas dn sambal udang petai abis ank2 dn cucu2 angkat dtg umh mkn....Jd kena masaklh sambal kupang....hehehehehe,1.75248089907216E+018,,PuteriSrimaya,in,bangi lama ,0,1,0,https://x.com/Selamat97824258/status/1752480899072168231,1.66714127204863E+018,Selamat97824258
1.75247517403178E+018,Tue Jan 30 23:56:15 +0000 2024,0,@kompascom Kebaca lah. Klo misal beneran meroket mungkin presiden lebih sibuk fokus di IKN daripada maksi bersama ,1.75248087814683E+018,,kompascom,in,Everywhere,0,0,0,https://x.com/piki_ajah/status/1752480878146834612,177548530,piki_ajah
1.75247479740842E+018,Tue Jan 30 23:52:42 +0000 2024,1,@dr_koko28 @jokowi @Kiyai_MarufAmin Gak nampak legacy kaya gitu pak dokter IKN tetep andalan!,1.75247998666845E+018,,dr_koko28,in,PLANET OF THE Apes,0,0,0,https://x.com/Adnan_real46/status/1752479986668450015,7.97265832669626E+017,Adnan_real46
1.75247971936546E+018,Tue Jan 30 23:51:39 +0000 2024,3,Rabu Indonesia 31 Januari #DemiIndonesia PEMILU Presiden RI APBN BUMN IKN Nusantara 0 KM 2024 Reformasi Belum Selesai SHP PIN Merah Putih #stamps #philately #gallery #art Rp 1 M Reformasi 09.09.99:09 Asembagus 68373 Sembilan Sembilan Situbondo Tapal Kuda Jawa Timur X Y Z https://t.co/4tFMo33BhK,1.75247971936546E+018,https://pbs.twimg.com/media/GFIPBErbYAAo7XY.jpg,,in,"Lumajang, Indonesia",0,0,0,https://x.com/wongkhojin/status/1752479719365464348,1.28218967172896E+018,wongkhojin
1.75244961547406E+018,Tue Jan 30 23:49:28 +0000 2024,1,@PuteriSrimaya Selamat sarapan kembali cik PutriSriMaya tokmat tgh masak sambal tumis kupang mkn dgn nasi nnti serta ikn kembung masin. Semoga Cik PutriSriMaya pn dh Sarapan juga ya....,1.75247917197106E+018,,PuteriSrimaya,in,bangi lama ,0,1,0,https://x.com/Selamat97824258/status/1752479171971068161,1.66714127204863E+018,Selamat97824258
1.75247897581178E+018,Tue Jan 30 23:48:41 +0000 2024,0,Cerita Rozikin Awardee Beasiswa S2 LPDP yang Ingin Jadi Dosen Teknik Mesin di IKN https://t.co/jgq4suRAPf,1.75247897581178E+018,,,in,,0,0,0,https://x.com/MelukisTakdir1/status/1752478975811780943,1.6934485405369E+018,MelukisTakdir1
1.75221813394606E+018,Tue Jan 30 23:44:06 +0000 2024,9,@ahmed_maulana88 @kumparan Makanya jangan dukung mereka Kalimantan dibodohi dengan IKN yg hanya nguntungin pejabat aja sudah jadi pun IKN hanya kantor presiden dan ASN bukan tempat tinggal rakyat,1.75247782083893E+018,,ahmed_maulana88,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/aoeliaRF/status/1752477820838932503,1.12465254433921E+018,aoeliaRF
1.75247743097831E+018,Tue Jan 30 23:42:33 +0000 2024,0,IKN !!! Penampakan View Rumah Tapak Jabatan Menteri di KIPP IKN terkini https://t.co/k3KMe8O8RZ via @YouTube,1.75247743097831E+018,,,in,,0,0,0,https://x.com/HFhotografi/status/1752477430978314464,1.48196822290808E+018,HFhotografi
1.7523258166615E+018,Tue Jan 30 23:40:28 +0000 2024,0,@UGM_FESS Menurt aku 01 itu mendahulukan prioritas dan mungkin akan tinjau ulang pembangunan IKN ini memang IKN sudah digagas dri lama tapi blum juga direalisasikan brrti ada yg lebih dan harus diprioritaskan dulu,1.75247690671129E+018,,UGM_FESS,in,,0,0,0,https://x.com/Henyonggg/status/1752476906711298248,1.51020326412159E+018,Henyonggg
1.75247653585933E+018,Tue Jan 30 23:39:00 +0000 2024,0,Apa Itu Pola Kerja Digital yang Diterapkan untuk Fase Pertama Pemindahan ASN ke IKN Nusantara? #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #ASNpindahIKN https://t.co/eOsNiaXHJr lewat @tribunkaltim,1.75247653585933E+018,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1752476535859331572,103551225,tribunkaltim
1.75246698416249E+018,Tue Jan 30 23:36:01 +0000 2024,2,@AiraNtieReal Yang dibutuhkn solusi kang @ridwankamil pemuda pemudi harapan bangsa mereka punya hak Dan masa depannya dan negara harusnya hadir disitu. Bukan diajarkan berhutang hanya sekedar omon omon. Untuk apa IKN sementara anak bangsa di pinjolkan? Wa,1.75247578450855E+018,,AiraNtieReal,in,,0,0,0,https://x.com/amelcewaw/status/1752475784508559726,1.66104181713836E+018,amelcewaw
1.75247350635554E+018,Tue Jan 30 23:35:46 +0000 2024,0,@Hansunriko IKN Nusantara🇮🇩️,1.75247572512563E+018,,Hansunriko,in,,0,0,0,https://x.com/Akomeng6/status/1752475725125636415,1.3819975100052E+018,Akomeng6
1.7523258166615E+018,Tue Jan 30 23:35:44 +0000 2024,0,@dyingmagnolia_ @MrxStaein52986 @UGM_FESS yang ada di kalimantan khususnya daerah sekitar ikn baru muncul setelah uu ikn. dengan dibangun ikn karena bakal muncul satu pusat kota baru ekonomi daerah sekitarnya justru bakal berdampak banget. apalagi masalah,1.75247571520609E+018,,liftlesunshine,in,personal account,0,1,0,https://x.com/liftlesunshine/status/1752475715206095283,1.4323228087181E+018,liftlesunshine
1.75218221021467E+018,Tue Jan 30 23:34:47 +0000 2024,0,@kogoromilenial @RTPVX_ @ridwankamil Jakarta gak mau dia kirim aja ke IKN.,1.75247547733023E+018,,kogoromilenial,in,Jakarta,0,0,0,https://x.com/AgnesDewika/status/1752475477330231573,2790407111,AgnesDewika
1.75247547530029E+018,Tue Jan 30 23:34:47 +0000 2024,0,IKN mantap ,1.75247547530029E+018,,,in,,0,0,0,https://x.com/Zum4aa/status/1752475475300295046,1.60099888936428E+018,Zum4aa
1.7523258166615E+018,Tue Jan 30 23:34:20 +0000 2024,0,@dyingmagnolia_ @MrxStaein52986 @UGM_FESS orang di jalanan. sesepi itu. makanya butuh insentif untuk transmigrasi. kalimantan timur baru sering naik ke publik untuk diperbincangkan setelah ada ikn. jalur kereta kalimantan yang bakal dibangun di 2025 juga ,1.75247536160519E+018,,liftlesunshine,in,personal account,0,1,0,https://x.com/liftlesunshine/status/1752475361605193879,1.4323228087181E+018,liftlesunshine
1.75247350635554E+018,Tue Jan 30 23:32:30 +0000 2024,0,@Hansunriko Dukung IKN,1.75247490179625E+018,,Hansunriko,in,,0,0,0,https://x.com/BebySoSweet/status/1752474901796258036,1.70849562037657E+018,BebySoSweet
1.7523258166615E+018,Tue Jan 30 23:32:08 +0000 2024,0,@dyingmagnolia_ @MrxStaein52986 @UGM_FESS karena orangnya kurang kak. kalo dari sisi investor gaada timbal balik yang mungkin didapat kalo bangun ini itu di wilayah sekitar ikn (penajam paser kukar) karena orangnya terlalu dikit. dengan adanya ikn yang me,1.75247480812487E+018,,dyingmagnolia_,in,personal account,1,1,0,https://x.com/liftlesunshine/status/1752474808124870671,1.4323228087181E+018,liftlesunshine
1.7524711948914E+018,Tue Jan 30 23:30:22 +0000 2024,0,@Nidyna10 IKN jos,1.75247436514771E+018,,Nidyna10,in,,0,0,0,https://x.com/Yohanes_ARB/status/1752474365147713723,1.44698897494632E+018,Yohanes_ARB
1.75246946305035E+018,Tue Jan 30 23:29:54 +0000 2024,0,@Akomeng6 Mantap IKN,1.75247424744705E+018,,Akomeng6,in,,0,0,0,https://x.com/BebySoSweet/status/1752474247447056823,1.70849562037657E+018,BebySoSweet
1.7524740024452E+018,Tue Jan 30 23:28:56 +0000 2024,0,bagaimana kalau dana masjid 1 T di ikn dipake buat beasiswa aja bu?,1.7524740024452E+018,,,in,idn,0,0,0,https://x.com/ksgthewitch/status/1752474002445205652,1.56991822551282E+018,ksgthewitch
1.7523258166615E+018,Tue Jan 30 23:20:55 +0000 2024,4,@UGM_FESS Banyak bgt yg kena framming soal 01 gak mau lanjutin IKN lah anti hilirisasi lah. Pdhl sdh dijelaskan berkali2 bahkan soal hilirisasi ada di visi misinya. Tp lawan politik yg selama ini main framming dan banyak jg yg memakannya mentah2.,1.75247198431814E+018,,UGM_FESS,in,,0,0,0,https://x.com/mikcucu22/status/1752471984318148856,1.29993491806824E+018,mikcucu22
1.75226973122109E+018,Tue Jan 30 23:20:39 +0000 2024,0,@jackstr20802415 @KompasTV @prabowo Lah bukannya IKN masih perlu banyak investor asing? Kok jadi plin-plan gini https://t.co/2yvpv0UOC3,1.75247191873172E+018,https://pbs.twimg.com/media/GFIH7BEaoAAEhVj.jpg,jackstr20802415,in,,0,0,0,https://x.com/CaturRp/status/1752471918731727300,1360946552,CaturRp
1.75219084595113E+018,Tue Jan 30 23:17:30 +0000 2024,0,@bengkeldodo @ie_wahyuni @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Muallaf baru juga dah nyerempet2 soal ibadah Islam ga bener nih makhluk!!,1.75247112568952E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752471125689528446,1.60757825611041E+018,OrangutanIKN
1.75219084595113E+018,Tue Jan 30 23:16:14 +0000 2024,1,@bengkeldodo @luxurygrl_ @ie_wahyuni @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Omongan loe ga bener do byk2 ngaji lagi sbg muallaf loe byk2 belajar lagi agar paham apa itu ISLAM,1.75247080932579E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752470809325797605,1.60757825611041E+018,OrangutanIKN
1.75219084595113E+018,Tue Jan 30 23:15:07 +0000 2024,0,@bengkeldodo @ie_wahyuni @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Iman?? Woi..loe beneran muallaf apa skedar memenuhi kebutuhan perut doang? Imam bukan iman. Lagian loe baca se,1.75247052720437E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752470527204372968,1.60757825611041E+018,OrangutanIKN
1.75232783069082E+018,Tue Jan 30 23:13:10 +0000 2024,3,@CNNIndonesia Bagaimana bila dimulai dari Presiden beserta seluruh anggota kabinetnya dites untuk ditempatkan di IKN sampai masa jabatan berakhir. Hanya saran lo yaa jangan baper.....,1.75247003603871E+018,,CNNIndonesia,in,Ev deģiştir,0,0,1,https://x.com/Geusan1/status/1752470036038717701,1914512449,Geusan1
1.75219084595113E+018,Tue Jan 30 23:12:51 +0000 2024,1,@bengkeldodo @arman041411 @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @yosephrosario_ @Lembayung071 @BANGSAygSUJUD @jokowi Dr dulu sampai skrg kami ga layak berbaik2 sama grup jokowi!,1.7524699560743E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752469956074307894,1.60757825611041E+018,OrangutanIKN
1.75228095615588E+018,Tue Jan 30 23:12:18 +0000 2024,0,@manasayatahoe wes cabut ok ikn,1.75246981590487E+018,,korekksambal,in,H,0,0,0,https://x.com/pawmesans/status/1752469815904878847,1.06790673808968E+018,pawmesans
1.75219084595113E+018,Tue Jan 30 23:11:54 +0000 2024,0,@bengkeldodo @sikoped_69 @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Fakta loe kebalik do sdh merasa pinter? Ngaca muka loe aja dah kelihatan bloon!,1.7524697161014E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752469716101407115,1.60757825611041E+018,OrangutanIKN
1.75242937135969E+018,Tue Jan 30 23:11:32 +0000 2024,0,@FaraayuM @kompascom @AbanggSayur Lagian Lu juga kaga di ajak di IKN ,1.75246962533673E+018,,FaraayuM,in,KKO,0,1,0,https://x.com/Ilustrator23/status/1752469625336733771,3252096199,Ilustrator23
1.75246946305035E+018,Tue Jan 30 23:10:53 +0000 2024,11,IKN Nusantara🇮🇩 Menteri Basuki menjelaskan China kini sudah mempunyai teknologi kereta tanpa rel. Studi banding pun dilakukan untuk mempelajari hal tersebut. Maklum pembuatan kereta tanpa rel itu memang melibatkan perusahaan dari Negeri Tirai Bambu. _ Pondok Ranji Uzbekistan https://t.co/Ez3Z7j5RwW,1.75246946305035E+018,https://pbs.twimg.com/media/GFIFsDIaYAALbg5.jpg,,in,,1,4,9,https://x.com/Akomeng6/status/1752469463050359001,1.3819975100052E+018,Akomeng6
1.75219084595113E+018,Tue Jan 30 23:10:50 +0000 2024,0,@bengkeldodo @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @icikiwir_08 @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Yg dibanggain itu capres yg bertaqwa loe kan muallaf..byk2 ngaji lagi noh!,1.75246944846283E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752469448462839815,1.60757825611041E+018,OrangutanIKN
1.75230115195201E+018,Tue Jan 30 23:10:33 +0000 2024,0,@KompasTV Kpk sekarang ada dibawah presiden emang kpk punya nyali bisa2 pegawainya di mutasi ke ikn,1.75246937516743E+018,,KompasTV,in,,0,0,0,https://x.com/Aa363738/status/1752469375167430722,1.08655536680706E+018,Aa363738
1.7523258166615E+018,Tue Jan 30 23:10:02 +0000 2024,0,@MrxStaein52986 @UGM_FESS padahal di sini produksi tambangnya paling besar di Indonesia tapi hasilnya gapernah ke masyarakat sekitar. Sebenernya ya gausah dari sisi investor pemerintahnya yang ga pernah perhatiin kota2 di kalimantan. Dengan dibangun IKN g,1.75246924591575E+018,,MrxStaein52986,in,,0,1,0,https://x.com/dyingmagnolia_/status/1752469245915758917,1.62984730569122E+018,dyingmagnolia_
1.75219084595113E+018,Tue Jan 30 23:09:25 +0000 2024,0,@bengkeldodo @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @icikiwir_08 @yosephrosario_ @Lembayung071 @BANGSAygSUJUD CAPRESMU DAH KAYA KUCING DAH GA PUNYA WIBAWA,1.75246909148153E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752469091481530463,1.60757825611041E+018,OrangutanIKN
1.75242937135969E+018,Tue Jan 30 23:08:56 +0000 2024,0,@Ilustrator23 @kompascom @AbanggSayur Sapa bilang?? Lu aja kali gw kaga wkwk. Blunder amat tuh pilihnlu tu kmrin gk mau nerusin IKN mnding bngun 40 kota skrg ikut²n. Tiap bulan gnti trs nih yg mna btul tukang sayur,1.75246897162509E+018,,Ilustrator23,in,,0,2,0,https://x.com/FaraayuM/status/1752468971625095330,1.68236314546001E+018,FaraayuM
1.75245999619619E+018,Tue Jan 30 23:08:25 +0000 2024,0,dan untuk siapa capres yang akan gua pilih gua akan tetap merahasiakan pilihan gua tapi i wish siapapun nanti presiden nya plisss jangan stop pembangunan IKN DANN YANG PALING PENTING DARI GUA PILIH PEMIMPIN YANG NGGA ANTI KRITIK,1.75246884069982E+018,,gymnasss,in,,0,1,0,https://x.com/gymnasss/status/1752468840699826474,1.34798557852915E+018,gymnasss
1.75219168048331E+018,Tue Jan 30 23:07:36 +0000 2024,0,@PDemokrat Tenggelamkan demokrat!!,1.75246863591717E+018,,PDemokrat,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752468635917177224,1.60757825611041E+018,OrangutanIKN
1.75227324627012E+018,Tue Jan 30 21:11:52 +0000 2024,1,@qioraqira6 @aniesbaswedan IKN (inget kesulitan negara) dong..,1.75243950847232E+018,,qioraqira6,in,,0,0,0,https://x.com/cingezaida75843/status/1752439508472324186,1.74305542404645E+018,cingezaida75843
1.75199463600726E+018,Tue Jan 30 21:04:25 +0000 2024,0,@JackStand18 @KompasTV Ha ha ha doa 80% rakyat pendukung Jokowi ikn segera selesai tahap 1 biar tahap 2 dilanjut presiden PRABOWO.,1.75243763406727E+018,,JackStand18,in,,0,0,0,https://x.com/istiqomah7256/status/1752437634067275977,1.65255483567652E+018,istiqomah7256
1.75228552874817E+018,Tue Jan 30 20:53:24 +0000 2024,1,@arifin34533 IKN dan borok jokowi se fokusnya. Sdh bukan rahasia lagi klo IKN itu ambisi jokowi dan udah bisa ditebak pasti jokowi punya borok,1.75243486034884E+018,,arifin34533,in,,0,0,0,https://x.com/Brahma73229586/status/1752434860348842333,1.22107227504406E+018,Brahma73229586
1.75242853436114E+018,Tue Jan 30 20:28:15 +0000 2024,0,Duit buat bangun IKN yg ga berguna itu harusnya bisa untk hal yg jauh lebih bermanfaat semacam beasiswa atau paling gak subsidi UKT. Negara hadir kalau belum bisa menggratiskan paling tidak meringankan. Tapi si anu itu mikirnya gimana udh ga ngerti lagi saya..,1.75242853436114E+018,,,in,Constellation of Libra,0,0,0,https://x.com/bertingkahh/status/1752428534361149794,61703380,bertingkahh
1.75242422526748E+018,Tue Jan 30 20:11:08 +0000 2024,0,berbeda dari kebanyakan ortu ibukku malah ga ngizinin ikut test cpns lagi (takut dipindah ke ikn) oke buk aku yo emoh,1.75242422526748E+018,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/ryunoogi/status/1752424225267482993,997116469,ryunoogi
1.75242319664796E+018,Tue Jan 30 20:09:07 +0000 2024,1,@AmourGingi Nilikuwa na mchezo wa kujifanya Gentleman ikn ni kufumua,1.75242371722375E+018,,AmourGingi,in,"Dar es Salaam, Tanzania",0,1,0,https://x.com/Ammymbiduka/status/1752423717223751767,1.14232451377185E+018,Ammymbiduka
1.75236087328344E+018,Tue Jan 30 20:07:50 +0000 2024,0,@pemudajawa Coba pak mungkin di exercise sekolah kedinasan di segala K/L total habis brp T Siapa tau duitnya bisa buat bikin jalan di IKN sekaligus penyerapan lapangan kerja dengan CPNS lebih banyak,1.75242339633038E+018,,pemudajawa,in,Tuan/His Excellency,0,0,0,https://x.com/anggapph2/status/1752423396330389715,1.27037640455152E+018,anggapph2
1.75227748705551E+018,Tue Jan 30 19:55:56 +0000 2024,0,@Mdy_Asmara1701 @riv4lism Yg bener itu IKN spy jabatan tdk macet...,1.75242039978951E+018,,Mdy_Asmara1701,in,"Kemayoran, DKI Jakarta",0,0,0,https://x.com/Lanoko_/status/1752420399789518953,716413710,Lanoko_
1.75236142724194E+018,Tue Jan 30 19:32:15 +0000 2024,0,@tvOneNews Amin.. lanjutkan ikn,1.75241443934798E+018,,tvOneNews,in,,0,0,0,https://x.com/wostopar/status/1752414439347982546,7.47497163916115E+017,wostopar
1.75240972979476E+018,Tue Jan 30 19:13:32 +0000 2024,0,CPNS 2024 Akan Ditempatkan di IKN PANRB: Akan Mendapatkan Tunjangan Khusus https://t.co/qYOetoh3P5,1.75240972979476E+018,,,in,,0,0,0,https://x.com/jurnal_post/status/1752409729794765014,1.74387064192808E+018,jurnal_post
1.75238592044646E+018,Tue Jan 30 18:23:43 +0000 2024,1,@yangmi3prnew Kenapa dinamai SEPAKU ? Pasti gag ada yg tahu bahkan inisiator IKN pun tak tahu Tapi tetep semoga bisa terlaksana Upacara 17 Agustus 2024,1.7523971915059E+018,,yangmi3prnew,in,ENDONESIA RAYA,0,0,0,https://x.com/WISINDOGLOBAL/status/1752397191505903776,8.36061515513896E+017,WISINDOGLOBAL
1.7523258166615E+018,Tue Jan 30 18:17:02 +0000 2024,0,@UGM_FESS Msh mending APBN dikorupsi uangnya ada IKN ini bangunnya pake 'hutang' negara 40% 'dimakan' trs rakyat yg disuruh bayar rela ga sih??,1.75239550968235E+018,,ipehiji,in,yogyakarta,0,1,0,https://x.com/ipehiji/status/1752395509682356572,421587498,ipehiji
1.75221015570461E+018,Tue Jan 30 17:36:31 +0000 2024,0,@Mdy_Asmara1701 Wkwkwk tau ah gelap mau dpt Suara di kalimantan tapi harapan orang kalimantan tentang IKN di bunuh tentang kalimantan yg maju kami kalimantan memang hanya 10% suara nasional tak berpengaruh juga bagi kalian tapi dosa rasanya memilih orang ,1.75238531481414E+018,,Mdy_Asmara1701,in,,0,0,0,https://x.com/kenzojaya_/status/1752385314814144725,1.6987406332327E+018,kenzojaya_
1.75223835032784E+018,Tue Jan 30 17:35:47 +0000 2024,0,@budimandjatmiko @prabowo @gibran_tweet Harga diri tergadaikan,1.75238512896865E+018,,budimandjatmiko,in,IKN Nusantara,0,0,0,https://x.com/KasdiIskandar/status/1752385128968655223,3313066993,KasdiIskandar
1.75225090670662E+018,Tue Jan 30 17:35:06 +0000 2024,0,@PartaiSocmed Lebih baik hina di mata pendukung dr pada menjual harga diri.. 10 M kurang sedikit https://t.co/05aOtJ0O7O,1.75238495788297E+018,https://pbs.twimg.com/media/GFG41SWa8AAyE8_.jpg,PartaiSocmed,in,IKN Nusantara,0,0,0,https://x.com/KasdiIskandar/status/1752384957882974675,3313066993,KasdiIskandar
1.75213593938275E+018,Tue Jan 30 17:33:08 +0000 2024,0,@adearmando61 Buang ke IKN sekalian gerombolannya termasuk armagendeng..,1.75238446215826E+018,,adearmando61,in,Jatim,0,0,0,https://x.com/PJumadi3/status/1752384462158262669,1.57299075050546E+018,PJumadi3
1.75230372911687E+018,Tue Jan 30 17:32:05 +0000 2024,2,@asumsico Makanya tutup aja itu IKN,1.75238420071472E+018,,asumsico,in,your inside,0,0,0,https://x.com/ridhiiwildan/status/1752384200714727732,91096289,ridhiiwildan
1.75213367400563E+018,Tue Jan 30 17:31:35 +0000 2024,0,@UncDeep Coba dana utk IKN di alihkan kan utk biaya pendidikan agar ank Indonesia semangat untuk nuntut ilmu Emang parahhhh Zaman pak lurah ni hancur minah,1.75238407272131E+018,,UncDeep,in,,0,0,0,https://x.com/94Mustawa/status/1752384072721310015,1.50193138912129E+018,94Mustawa
1.75227722921064E+018,Tue Jan 30 17:29:51 +0000 2024,0,@PartaiSocmed Yg bodoh itu siapa ya.. Ente https://t.co/2jHtGSD8xp,1.75238363746574E+018,https://pbs.twimg.com/media/GFG3oaHb0AAM9t3.jpg,PartaiSocmed,in,IKN Nusantara,0,0,0,https://x.com/KasdiIskandar/status/1752383637465743745,3313066993,KasdiIskandar
1.75230124344235E+018,Tue Jan 30 17:24:17 +0000 2024,0,@fadjroeL @slankdotcom Ulun umpat lah..,1.75238223620329E+018,,fadjroeL,in,IKN Nusantara,0,0,0,https://x.com/KasdiIskandar/status/1752382236203295176,3313066993,KasdiIskandar
1.75224442313886E+018,Tue Jan 30 17:22:56 +0000 2024,3,@bengkeldodo @KJY74732276 @4Y4NKZ @Ndons_Back @An4Julie @OppungTp @icikiwir_08 @mas_veel @masrezs_ @DolangMas @are_inismyname @florieliciouss Sama ky 64 8% hoaxnya,1.75238189507224E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752381895072244207,1.60757825611041E+018,OrangutanIKN
1.75224442313886E+018,Tue Jan 30 17:22:13 +0000 2024,1,@bengkeldodo @4Y4NKZ @Ndons_Back @An4Julie @OppungTp @icikiwir_08 @mas_veel @masrezs_ @DolangMas @are_inismyname @florieliciouss Ga do kabar terakhir berdasar survei prabowo 130%,1.7523817154973E+018,,bengkeldodo,in,"Ciputat, Indonesia",0,0,0,https://x.com/OrangutanIKN/status/1752381715497304122,1.60757825611041E+018,OrangutanIKN
1.75238099524721E+018,Tue Jan 30 17:19:21 +0000 2024,0,Makanya jangan dipake ikn ama bansos doang lu gedein,1.75238099524721E+018,,,in,1,0,1,0,https://x.com/nuyungggggggg/status/1752380995247210627,1.08141238504108E+018,nuyungggggggg
1.75238086394032E+018,Tue Jan 30 17:18:50 +0000 2024,0,Bagaimana kita mau lanjutin IKN atau Program lainya Jokowi sendiri sdh memecah Rakyatnya sendiri. Semua Programnya penuh dengan Mesum . 9 tahun membangun hancur dg 1 tahun Mental Mesumnya .,1.75238086394032E+018,,,in,Jakarta,0,0,0,https://x.com/Rosmadi22/status/1752380863940321597,369639771,Rosmadi22
1.7521835127013E+018,Tue Jan 30 17:18:47 +0000 2024,0,@Fahrihamzah Di mana negara kita kehabisan uang. Makan siang dan susu gratis dana desa 5m melanjutkan ikn melanjutkan food estate internet gratis,1.75238085221299E+018,,Fahrihamzah,in,Indonesia,0,0,0,https://x.com/fdlhendri/status/1752380852212994296,1.01073465404169E+018,fdlhendri
1.75237231691764E+018,Tue Jan 30 17:08:34 +0000 2024,0,@mooncakeslice anggaran pendidikan terutama beasiswa kena refocusing dulu buat IKN hehe,1.75237828125994E+018,,mooncakeslice,in,"Sukolilo, Indonesia",0,1,0,https://x.com/cursedaqua/status/1752378281259942220,540039568,cursedaqua
1.75237776098997E+018,Tue Jan 30 17:07:40 +0000 2024,0,gile gile ni org semua vismisnya ngehamburin banyak dana lanjutin IKN skrg lah makan siang gratis triliunan per hari lah sumber pemasukan negara darimana? DARI UMKM dari pajak yg dinaikin. orgil mending duit gue ngalir ke guru guru penghasilan kecil drpd makan siang gratis,1.75237805621864E+018,,wedwova,in,,0,0,0,https://x.com/wedwova/status/1752378056218644774,1.48769368128529E+018,wedwova
1.75237776267189E+018,Tue Jan 30 17:06:30 +0000 2024,1,Temukan MENSBATIK - IKN 7 - batik pria - kemeja batik - batik pria lengan panjang - batik pria modern - batik anak muda seharga Rp295.000. Dapatkan sekarang juga di Shopee! https://t.co/l8bh8NsKm0 #ShopeeID #Shopee #Twitter,1.75237776267189E+018,,,in,"Medan Kota, Indonesia",0,0,1,https://x.com/Dhoddy_budiman/status/1752377762671890706,397863484,Dhoddy_budiman
1.75237440585717E+018,Tue Jan 30 16:53:10 +0000 2024,0,Saya mo bilang you could've so much more instead of IKN tp tersadar itu baru sekedar janji politiknya 01 pak @aniesbaswedan Kalo berani ttd kontrak politik bisa jg kemungkinan gaet suara mereka Semoga siapapun presidennya pulau selain Jawa lebih diperhatiin lagi Tp jgn 02 pls,1.75237440585717E+018,,,in,,0,0,0,https://x.com/faizal_muzakki/status/1752374405857173829,1.00757715120425E+018,faizal_muzakki
